gender,age,number_of_kids,day,online_hours
MALE,55,4,8,3.9333333333333336
MALE,55,4,9,4.8
MALE,55,4,12,0.26666666666666666
MALE,55,4,13,0.9500000000000001
MALE,55,4,14,2.4
MALE,55,4,15,5.116666666666666
MALE,55,4,16,4.2
MALE,55,4,19,2.2666666666666666
MALE,55,4,21,4.233333333333333
MALE,47,0,1,2.85
MALE,47,0,2,3.1
MALE,47,0,5,2.1166666666666667
MALE,47,0,6,1.7166666666666666
MALE,47,0,8,2.2
MALE,47,0,9,0.9666666666666667
MALE,47,0,12,2.05
MALE,47,0,13,1.7833333333333332
MALE,47,0,14,0.55
MALE,47,0,15,2.166666666666667
MALE,47,0,16,4.383333333333334
MALE,47,0,19,1.0333333333333332
MALE,47,0,20,0.43333333333333335
MALE,47,0,21,4.45
MALE,23,1,1,8.916666666666666
MALE,23,1,2,2.5666666666666664
MALE,23,1,3,8.566666666666666
MALE,23,1,4,9.633333333333335
MALE,23,1,5,8.983333333333334
MALE,23,1,6,10.483333333333334
MALE,23,1,7,10.3
MALE,23,1,8,9.666666666666666
MALE,23,1,9,2.2
MALE,23,1,10,6.183333333333333
MALE,23,1,11,8.083333333333332
MALE,23,1,12,10.816666666666666
MALE,23,1,13,10.483333333333334
MALE,23,1,14,8.333333333333334
MALE,23,1,15,10.4
MALE,23,1,16,10.033333333333333
MALE,23,1,17,9.716666666666667
MALE,23,1,18,8.65
MALE,23,1,19,10.35
MALE,23,1,20,7.116666666666667
MALE,23,1,21,8.9
MALE,23,1,22,1.3333333333333333
MALE,21,0,1,2.25
MALE,21,0,2,0.7833333333333333
MALE,21,0,3,8.9
MALE,21,0,4,9.233333333333333
MALE,21,0,5,1.6
MALE,21,0,6,2.0166666666666666
MALE,21,0,7,1.75
MALE,21,0,8,1.0666666666666667
MALE,21,0,9,3.3
MALE,21,0,10,8.133333333333333
MALE,21,0,12,5.6
MALE,21,0,13,2.3
MALE,21,0,14,5.433333333333334
MALE,21,0,16,2.8333333333333335
MALE,21,0,17,7.866666666666666
MALE,21,0,18,9.049999999999999
MALE,21,0,19,4.966666666666667
MALE,21,0,20,3.75
MALE,21,0,21,2.1166666666666667
MALE,23,0,1,9.066666666666666
MALE,23,0,2,10.033333333333335
MALE,23,0,5,7.233333333333333
MALE,23,0,6,8.766666666666667
MALE,23,0,7,8.183333333333332
MALE,23,0,8,10.7
MALE,23,0,9,8.466666666666667
MALE,23,0,12,9.516666666666666
MALE,23,0,13,9.8
MALE,23,0,14,7.583333333333333
MALE,23,0,15,9.733333333333333
MALE,23,0,16,8.866666666666667
MALE,23,0,19,10.3
MALE,23,0,20,9.1
MALE,23,0,21,6.4
MALE,31,2,1,6.3
MALE,31,2,2,7.333333333333333
MALE,31,2,3,8.133333333333333
MALE,31,2,4,8.183333333333334
MALE,31,2,5,8.716666666666667
MALE,31,2,6,7.283333333333333
MALE,31,2,7,6.416666666666667
MALE,31,2,8,8.7
MALE,31,2,9,9.0
MALE,31,2,10,8.766666666666666
MALE,31,2,11,7.583333333333334
MALE,31,2,12,8.45
MALE,31,2,13,10.7
MALE,31,2,14,9.816666666666666
MALE,31,2,15,7.9
MALE,31,2,16,7.416666666666667
MALE,31,2,17,8.333333333333332
MALE,31,2,18,10.016666666666666
MALE,31,2,19,9.899999999999999
MALE,31,2,20,8.2
MALE,31,2,21,10.333333333333332
MALE,75,0,1,1.5833333333333335
MALE,75,0,2,5.183333333333334
MALE,75,0,5,3.4333333333333336
MALE,75,0,6,1.3166666666666667
MALE,75,0,7,2.2666666666666666
MALE,75,0,8,2.5000000000000004
MALE,75,0,9,4.1
MALE,75,0,14,2.6166666666666663
MALE,75,0,15,4.466666666666667
MALE,75,0,16,3.25
MALE,75,0,19,4.766666666666667
MALE,75,0,20,5.25
MALE,75,0,21,1.3499999999999999
MALE,19,0,1,9.866666666666667
MALE,19,0,2,6.800000000000001
MALE,19,0,3,10.533333333333333
MALE,19,0,4,9.433333333333334
MALE,19,0,5,7.966666666666667
MALE,19,0,6,7.8
MALE,19,0,7,9.0
MALE,19,0,9,6.666666666666667
MALE,19,0,10,7.95
MALE,19,0,11,10.1
MALE,19,0,12,7.699999999999999
MALE,19,0,13,6.15
MALE,19,0,14,9.683333333333334
MALE,19,0,15,7.216666666666667
MALE,19,0,16,6.416666666666666
MALE,19,0,17,7.8
MALE,19,0,18,9.8
MALE,19,0,20,5.5
MALE,19,0,21,6.1
FEMALE,22,1,1,5.05
FEMALE,22,1,2,0.85
FEMALE,22,1,5,5.283333333333333
FEMALE,22,1,6,2.083333333333333
FEMALE,22,1,7,1.2166666666666668
FEMALE,22,1,8,2.066666666666667
FEMALE,22,1,9,2.3833333333333333
FEMALE,22,1,12,3.0
FEMALE,22,1,13,1.5
FEMALE,22,1,14,2.8499999999999996
FEMALE,22,1,15,4.050000000000001
FEMALE,22,1,16,5.85
FEMALE,22,1,19,1.3
FEMALE,22,1,21,5.266666666666667
FEMALE,48,2,1,8.616666666666667
FEMALE,48,2,2,0.6333333333333333
FEMALE,48,2,3,7.016666666666667
FEMALE,48,2,4,7.316666666666667
FEMALE,48,2,5,6.883333333333333
FEMALE,48,2,7,8.483333333333334
FEMALE,48,2,8,6.3
FEMALE,48,2,9,6.616666666666666
FEMALE,48,2,10,5.7333333333333325
FEMALE,48,2,11,8.85
FEMALE,48,2,12,7.183333333333333
FEMALE,48,2,13,8.833333333333334
FEMALE,48,2,14,7.4
FEMALE,48,2,15,8.8
FEMALE,48,2,16,4.966666666666666
FEMALE,48,2,17,6.866666666666666
FEMALE,48,2,18,4.833333333333334
FEMALE,48,2,19,8.133333333333333
FEMALE,48,2,20,8.166666666666666
FEMALE,48,2,21,4.9
MALE,23,3,1,9.316666666666666
MALE,23,3,2,11.4
MALE,23,3,3,8.816666666666666
MALE,23,3,4,9.799999999999999
MALE,23,3,5,6.883333333333334
MALE,23,3,6,11.633333333333333
MALE,23,3,7,9.549999999999999
MALE,23,3,8,7.166666666666667
MALE,23,3,9,6.683333333333334
MALE,23,3,10,10.616666666666667
MALE,23,3,11,11.8
MALE,23,3,12,8.683333333333334
MALE,23,3,13,10.666666666666668
MALE,23,3,14,6.95
MALE,23,3,15,8.416666666666666
MALE,23,3,16,9.266666666666666
MALE,23,3,17,9.933333333333334
MALE,23,3,18,9.483333333333333
MALE,23,3,19,6.65
MALE,23,3,20,10.6
MALE,23,3,21,11.05
MALE,50,3,1,5.966666666666667
MALE,50,3,2,9.066666666666666
MALE,50,3,3,8.766666666666666
MALE,50,3,5,8.983333333333333
MALE,50,3,6,6.116666666666667
MALE,50,3,7,10.516666666666666
MALE,50,3,8,6.733333333333334
MALE,50,3,9,7.833333333333334
MALE,50,3,10,7.8
MALE,50,3,11,5.616666666666666
MALE,50,3,12,7.633333333333334
MALE,50,3,13,6.216666666666667
MALE,50,3,14,9.55
MALE,50,3,15,5.966666666666667
MALE,50,3,16,6.316666666666666
MALE,50,3,17,8.75
MALE,50,3,18,7.966666666666667
MALE,50,3,19,5.666666666666667
MALE,50,3,20,6.583333333333334
MALE,50,3,21,8.066666666666666
MALE,24,4,1,6.4
MALE,24,4,2,4.7333333333333325
MALE,24,4,3,9.716666666666667
MALE,24,4,4,8.433333333333334
MALE,24,4,5,3.216666666666667
MALE,24,4,6,6.116666666666667
MALE,24,4,7,1.6166666666666667
MALE,24,4,8,4.016666666666667
MALE,24,4,10,7.816666666666666
MALE,24,4,11,7.966666666666666
MALE,24,4,12,2.633333333333333
MALE,24,4,13,2.0
MALE,24,4,15,2.7333333333333334
MALE,24,4,16,4.083333333333333
MALE,24,4,17,9.033333333333333
MALE,24,4,18,9.183333333333334
MALE,24,4,19,2.616666666666667
MALE,24,4,20,1.7000000000000002
MALE,24,4,21,3.3833333333333333
FEMALE,74,2,1,2.1166666666666667
FEMALE,74,2,2,1.35
FEMALE,74,2,3,1.05
FEMALE,74,2,4,1.9833333333333334
FEMALE,74,2,5,1.6
FEMALE,74,2,6,0.7333333333333334
FEMALE,74,2,7,0.9333333333333333
FEMALE,74,2,8,4.483333333333333
FEMALE,74,2,9,3.533333333333333
FEMALE,74,2,10,4.183333333333334
FEMALE,74,2,11,2.4166666666666665
FEMALE,74,2,12,1.6833333333333333
FEMALE,74,2,13,0.8833333333333333
FEMALE,74,2,14,1.9666666666666666
FEMALE,74,2,15,4.033333333333333
FEMALE,74,2,16,3.8
FEMALE,74,2,17,0.7666666666666666
FEMALE,74,2,18,2.6999999999999997
FEMALE,74,2,19,4.333333333333334
FEMALE,74,2,20,2.4166666666666665
FEMALE,74,2,21,3.583333333333333
MALE,45,2,1,2.8666666666666667
MALE,45,2,2,1.7833333333333334
MALE,45,2,5,1.9333333333333336
MALE,45,2,6,1.7166666666666668
MALE,45,2,7,3.1166666666666667
MALE,45,2,8,2.6666666666666665
MALE,45,2,9,3.0166666666666666
MALE,45,2,12,3.1666666666666665
MALE,45,2,13,3.4166666666666665
MALE,45,2,14,2.716666666666667
MALE,45,2,15,1.5166666666666668
MALE,45,2,16,1.9166666666666665
MALE,45,2,19,2.6999999999999997
MALE,45,2,20,0.8166666666666667
MALE,45,2,21,5.65
FEMALE,23,0,1,0.7166666666666667
FEMALE,23,0,5,1.45
FEMALE,23,0,6,4.5
FEMALE,23,0,7,1.3666666666666667
FEMALE,23,0,8,0.7833333333333334
FEMALE,23,0,9,1.2333333333333334
FEMALE,23,0,12,1.05
FEMALE,23,0,13,0.3833333333333333
FEMALE,23,0,14,4.416666666666667
FEMALE,23,0,15,3.6333333333333333
FEMALE,23,0,16,1.5166666666666666
FEMALE,23,0,19,2.933333333333333
FEMALE,23,0,21,4.15
FEMALE,28,1,1,1.7666666666666666
FEMALE,28,1,2,2.4666666666666663
FEMALE,28,1,3,1.8166666666666667
FEMALE,28,1,4,2.783333333333333
FEMALE,28,1,5,2.95
FEMALE,28,1,7,5.233333333333333
FEMALE,28,1,8,1.0
FEMALE,28,1,9,0.7166666666666667
FEMALE,28,1,10,2.45
FEMALE,28,1,11,2.9833333333333334
FEMALE,28,1,12,2.8
FEMALE,28,1,13,3.5666666666666664
FEMALE,28,1,14,1.8833333333333333
FEMALE,28,1,15,3.0333333333333337
FEMALE,28,1,16,1.6333333333333333
FEMALE,28,1,17,4.633333333333334
FEMALE,28,1,18,3.083333333333333
FEMALE,28,1,19,2.283333333333333
FEMALE,28,1,20,1.6666666666666667
FEMALE,28,1,21,1.0333333333333332
MALE,21,0,1,4.783333333333334
MALE,21,0,2,2.25
MALE,21,0,3,7.733333333333333
MALE,21,0,4,7.233333333333333
MALE,21,0,5,4.233333333333333
MALE,21,0,6,0.4
MALE,21,0,7,1.6
MALE,21,0,8,5.6
MALE,21,0,9,5.1
MALE,21,0,10,5.783333333333333
MALE,21,0,11,6.683333333333334
MALE,21,0,12,0.35
MALE,21,0,13,2.3833333333333333
MALE,21,0,14,3.6999999999999997
MALE,21,0,15,1.2666666666666666
MALE,21,0,16,1.1
MALE,21,0,17,6.766666666666667
MALE,21,0,18,7.1499999999999995
MALE,21,0,19,4.533333333333334
MALE,21,0,20,4.283333333333333
MALE,21,0,21,0.9833333333333334
FEMALE,18,2,1,2.45
FEMALE,18,2,2,3.05
FEMALE,18,2,5,5.516666666666667
FEMALE,18,2,7,1.1166666666666667
FEMALE,18,2,8,0.7333333333333334
FEMALE,18,2,9,2.3166666666666664
FEMALE,18,2,12,3.8333333333333335
FEMALE,18,2,14,0.7333333333333334
FEMALE,18,2,15,3.8833333333333333
FEMALE,18,2,16,5.85
FEMALE,18,2,19,3.9666666666666663
FEMALE,18,2,20,1.25
FEMALE,18,2,21,2.066666666666667
MALE,28,1,2,6.533333333333333
MALE,28,1,3,8.333333333333332
MALE,28,1,4,8.933333333333334
MALE,28,1,5,9.933333333333334
MALE,28,1,6,10.716666666666665
MALE,28,1,7,8.783333333333333
MALE,28,1,8,8.2
MALE,28,1,9,8.7
MALE,28,1,10,7.616666666666666
MALE,28,1,11,8.116666666666667
MALE,28,1,12,11.383333333333333
MALE,28,1,13,9.883333333333333
MALE,28,1,14,10.55
MALE,28,1,15,10.2
MALE,28,1,16,8.666666666666668
MALE,28,1,18,7.616666666666667
MALE,28,1,19,8.183333333333334
MALE,28,1,20,10.233333333333334
MALE,28,1,21,7.433333333333333
MALE,25,0,1,1.6333333333333333
MALE,25,0,2,1.7666666666666666
MALE,25,0,4,6.916666666666667
MALE,25,0,5,2.9000000000000004
MALE,25,0,6,3.6
MALE,25,0,7,3.6500000000000004
MALE,25,0,8,3.333333333333333
MALE,25,0,9,2.7833333333333337
MALE,25,0,11,7.25
MALE,25,0,12,2.0666666666666664
MALE,25,0,13,0.75
MALE,25,0,14,1.35
MALE,25,0,15,3.55
MALE,25,0,16,0.35
MALE,25,0,18,8.549999999999999
MALE,25,0,19,1.0999999999999999
MALE,25,0,20,4.65
MALE,25,0,21,1.6666666666666665
MALE,20,1,1,10.833333333333332
MALE,20,1,2,8.299999999999999
MALE,20,1,3,7.916666666666667
MALE,20,1,4,8.483333333333333
MALE,20,1,7,10.283333333333333
MALE,20,1,8,9.633333333333335
MALE,20,1,9,11.399999999999999
MALE,20,1,10,9.383333333333335
MALE,20,1,11,6.333333333333333
MALE,20,1,12,6.966666666666667
MALE,20,1,13,8.466666666666667
MALE,20,1,14,8.5
MALE,20,1,15,8.816666666666666
MALE,20,1,16,7.783333333333333
MALE,20,1,17,9.366666666666665
MALE,20,1,18,10.299999999999999
MALE,20,1,19,6.483333333333333
MALE,20,1,21,6.9
MALE,74,1,1,4.45
MALE,74,1,2,7.616666666666666
MALE,74,1,3,4.8999999999999995
MALE,74,1,4,7.116666666666667
MALE,74,1,5,6.65
MALE,74,1,6,4.7
MALE,74,1,7,4.183333333333333
MALE,74,1,8,6.8999999999999995
MALE,74,1,10,8.233333333333334
MALE,74,1,11,5.65
MALE,74,1,12,5.9
MALE,74,1,13,6.8
MALE,74,1,14,5.533333333333334
MALE,74,1,15,7.333333333333334
MALE,74,1,16,5.666666666666666
MALE,74,1,17,8.583333333333334
MALE,74,1,18,4.416666666666667
MALE,74,1,19,7.55
MALE,74,1,20,6.55
MALE,74,1,21,5.65
MALE,67,0,2,4.766666666666667
MALE,67,0,5,2.8666666666666663
MALE,67,0,6,0.9833333333333333
MALE,67,0,7,3.533333333333333
MALE,67,0,9,2.4499999999999997
MALE,67,0,12,2.283333333333333
MALE,67,0,13,2.716666666666667
MALE,67,0,14,2.05
MALE,67,0,16,3.7333333333333334
MALE,67,0,19,3.333333333333333
MALE,67,0,20,3.35
MALE,67,0,21,1.0833333333333335
MALE,32,2,1,8.999999999999998
MALE,32,2,2,7.166666666666667
MALE,32,2,3,7.633333333333334
MALE,32,2,4,9.533333333333333
MALE,32,2,5,9.65
MALE,32,2,6,9.7
MALE,32,2,7,8.983333333333334
MALE,32,2,8,7.3
MALE,32,2,9,9.866666666666667
MALE,32,2,10,9.35
MALE,32,2,11,7.183333333333333
MALE,32,2,12,6.683333333333334
MALE,32,2,13,8.25
MALE,32,2,14,7.833333333333333
MALE,32,2,15,8.133333333333333
MALE,32,2,16,8.466666666666667
MALE,32,2,17,10.15
MALE,32,2,18,9.649999999999999
MALE,32,2,19,9.933333333333335
MALE,32,2,20,6.383333333333334
MALE,32,2,21,6.866666666666666
FEMALE,32,3,1,7.5
FEMALE,32,3,2,4.499999999999999
FEMALE,32,3,5,5.85
FEMALE,32,3,6,4.9
FEMALE,32,3,7,8.883333333333333
FEMALE,32,3,8,5.916666666666667
FEMALE,32,3,9,8.166666666666668
FEMALE,32,3,12,6.583333333333333
FEMALE,32,3,13,5.3
FEMALE,32,3,14,7.516666666666667
FEMALE,32,3,15,5.566666666666666
FEMALE,32,3,16,5.1000000000000005
FEMALE,32,3,19,7.0
FEMALE,32,3,20,9.100000000000001
FEMALE,32,3,21,5.583333333333333
MALE,67,3,1,4.85
MALE,67,3,2,6.566666666666667
MALE,67,3,5,5.4
MALE,67,3,6,4.783333333333333
MALE,67,3,8,7.383333333333334
MALE,67,3,9,8.1
MALE,67,3,13,4.433333333333334
MALE,67,3,15,4.25
MALE,67,3,16,6.683333333333333
MALE,67,3,19,4.083333333333333
MALE,67,3,20,5.816666666666666
MALE,26,1,1,5.733333333333333
MALE,26,1,2,2.2666666666666666
MALE,26,1,3,11.65
MALE,26,1,5,4.75
MALE,26,1,6,2.3
MALE,26,1,7,6.016666666666666
MALE,26,1,8,1.6166666666666667
MALE,26,1,9,5.183333333333333
MALE,26,1,10,11.166666666666666
MALE,26,1,12,6.15
MALE,26,1,13,5.916666666666666
MALE,26,1,14,2.1833333333333336
MALE,26,1,15,5.983333333333333
MALE,26,1,16,5.033333333333333
MALE,26,1,17,9.950000000000001
MALE,26,1,19,3.75
MALE,26,1,20,4.383333333333334
MALE,26,1,21,1.8166666666666667
MALE,30,0,1,3.7666666666666666
MALE,30,0,2,2.3
MALE,30,0,5,1.75
MALE,30,0,7,4.766666666666667
MALE,30,0,8,5.15
MALE,30,0,9,4.699999999999999
MALE,30,0,12,2.216666666666667
MALE,30,0,13,4.633333333333334
MALE,30,0,14,4.183333333333333
MALE,30,0,15,4.066666666666666
MALE,30,0,16,3.8
MALE,30,0,20,1.7666666666666666
MALE,30,0,21,3.85
MALE,45,1,1,8.883333333333333
MALE,45,1,2,6.183333333333334
MALE,45,1,5,10.283333333333333
MALE,45,1,6,6.85
MALE,45,1,7,8.733333333333333
MALE,45,1,8,6.866666666666667
MALE,45,1,9,5.55
MALE,45,1,12,10.116666666666667
MALE,45,1,13,9.316666666666666
MALE,45,1,14,5.783333333333334
MALE,45,1,15,6.883333333333334
MALE,45,1,16,9.133333333333333
MALE,45,1,19,6.916666666666667
MALE,45,1,20,8.533333333333331
MALE,45,1,21,9.9
FEMALE,33,0,1,0.8500000000000001
FEMALE,33,0,2,1.4
FEMALE,33,0,5,3.466666666666667
FEMALE,33,0,6,4.466666666666667
FEMALE,33,0,8,1.1666666666666665
FEMALE,33,0,9,1.3166666666666667
FEMALE,33,0,12,2.65
FEMALE,33,0,13,4.0
FEMALE,33,0,14,3.333333333333333
FEMALE,33,0,15,3.2666666666666666
FEMALE,33,0,16,4.45
FEMALE,33,0,19,2.7333333333333334
FEMALE,33,0,20,1.9333333333333333
FEMALE,33,0,21,3.35
FEMALE,44,1,1,3.5
FEMALE,44,1,2,3.35
FEMALE,44,1,5,1.2333333333333334
FEMALE,44,1,6,3.3666666666666667
FEMALE,44,1,7,5.5
FEMALE,44,1,8,0.7333333333333334
FEMALE,44,1,9,2.3833333333333333
FEMALE,44,1,12,0.9666666666666668
FEMALE,44,1,13,1.3
FEMALE,44,1,14,4.633333333333333
FEMALE,44,1,16,1.1833333333333333
FEMALE,44,1,19,3.1
FEMALE,44,1,20,0.3666666666666667
FEMALE,44,1,21,2.15
MALE,30,0,2,1.25
MALE,30,0,5,2.2333333333333334
MALE,30,0,6,2.5999999999999996
MALE,30,0,7,3.6500000000000004
MALE,30,0,9,2.3000000000000003
MALE,30,0,12,1.9999999999999998
MALE,30,0,13,2.966666666666667
MALE,30,0,14,1.5
MALE,30,0,16,5.133333333333333
MALE,30,0,19,2.9000000000000004
MALE,30,0,20,1.1833333333333333
MALE,30,0,21,3.95
FEMALE,21,0,1,4.266666666666667
FEMALE,21,0,2,4.05
FEMALE,21,0,5,2.9
FEMALE,21,0,6,2.5166666666666666
FEMALE,21,0,8,3.1166666666666667
FEMALE,21,0,9,3.783333333333333
FEMALE,21,0,12,3.55
FEMALE,21,0,13,4.216666666666667
FEMALE,21,0,14,2.5166666666666666
FEMALE,21,0,15,2.466666666666667
FEMALE,21,0,16,2.6666666666666665
FEMALE,21,0,19,2.066666666666667
FEMALE,21,0,21,1.3666666666666667
MALE,37,1,1,3.716666666666667
MALE,37,1,2,5.116666666666666
MALE,37,1,3,8.166666666666668
MALE,37,1,4,8.716666666666667
MALE,37,1,5,4.8
MALE,37,1,6,2.683333333333333
MALE,37,1,7,4.6
MALE,37,1,8,0.4
MALE,37,1,9,3.316666666666667
MALE,37,1,10,8.883333333333333
MALE,37,1,11,8.65
MALE,37,1,12,4.016666666666667
MALE,37,1,14,3.1833333333333336
MALE,37,1,15,1.4833333333333334
MALE,37,1,16,0.8500000000000001
MALE,37,1,17,8.616666666666667
MALE,37,1,18,7.75
MALE,37,1,19,0.4666666666666667
MALE,37,1,20,2.3333333333333335
MALE,37,1,21,2.716666666666667
MALE,23,0,2,2.2
MALE,23,0,3,9.133333333333333
MALE,23,0,4,7.8999999999999995
MALE,23,0,5,1.25
MALE,23,0,6,4.1
MALE,23,0,7,5.15
MALE,23,0,8,3.2666666666666666
MALE,23,0,9,3.933333333333333
MALE,23,0,10,9.149999999999999
MALE,23,0,11,9.200000000000001
MALE,23,0,12,0.5833333333333334
MALE,23,0,13,2.35
MALE,23,0,14,5.2
MALE,23,0,15,4.316666666666666
MALE,23,0,16,3.983333333333333
MALE,23,0,17,5.716666666666667
MALE,23,0,18,10.433333333333332
MALE,23,0,19,2.8333333333333335
MALE,23,0,20,3.75
MALE,23,0,21,5.3999999999999995
MALE,63,0,1,7.166666666666666
MALE,63,0,2,5.416666666666666
MALE,63,0,3,5.866666666666666
MALE,63,0,5,8.8
MALE,63,0,6,8.2
MALE,63,0,7,7.216666666666667
MALE,63,0,8,6.1499999999999995
MALE,63,0,9,6.683333333333334
MALE,63,0,10,8.15
MALE,63,0,12,4.116666666666667
MALE,63,0,13,4.6000000000000005
MALE,63,0,14,8.316666666666666
MALE,63,0,15,5.1000000000000005
MALE,63,0,16,3.716666666666667
MALE,63,0,17,8.083333333333334
MALE,63,0,19,8.216666666666667
MALE,63,0,20,4.166666666666667
MALE,63,0,21,7.25
MALE,71,1,1,4.6000000000000005
MALE,71,1,2,1.7166666666666668
MALE,71,1,5,1.7166666666666668
MALE,71,1,6,3.833333333333333
MALE,71,1,7,1.6166666666666667
MALE,71,1,8,4.583333333333333
MALE,71,1,9,4.316666666666666
MALE,71,1,12,4.366666666666666
MALE,71,1,13,0.5666666666666667
MALE,71,1,14,4.783333333333333
MALE,71,1,15,5.416666666666667
MALE,71,1,16,3.5999999999999996
MALE,71,1,20,3.533333333333333
MALE,71,1,21,4.05
MALE,40,0,1,8.516666666666666
MALE,40,0,2,8.866666666666667
MALE,40,0,3,7.1499999999999995
MALE,40,0,4,4.533333333333333
MALE,40,0,5,7.783333333333334
MALE,40,0,6,8.266666666666667
MALE,40,0,7,5.183333333333333
MALE,40,0,8,6.783333333333333
MALE,40,0,9,8.5
MALE,40,0,10,7.833333333333333
MALE,40,0,11,6.2
MALE,40,0,12,8.85
MALE,40,0,13,9.883333333333333
MALE,40,0,14,9.783333333333333
MALE,40,0,15,7.049999999999999
MALE,40,0,16,8.15
MALE,40,0,17,6.466666666666666
MALE,40,0,18,4.5166666666666675
MALE,40,0,19,5.7
MALE,40,0,21,5.266666666666667
MALE,73,0,1,3.816666666666667
MALE,73,0,2,0.75
MALE,73,0,3,5.300000000000001
MALE,73,0,4,6.933333333333334
MALE,73,0,5,4.916666666666667
MALE,73,0,6,3.5666666666666664
MALE,73,0,7,1.4
MALE,73,0,8,2.15
MALE,73,0,9,2.4833333333333334
MALE,73,0,10,4.1000000000000005
MALE,73,0,11,5.300000000000001
MALE,73,0,12,2.05
MALE,73,0,13,0.6000000000000001
MALE,73,0,14,0.5666666666666667
MALE,73,0,15,4.0
MALE,73,0,16,3.8666666666666667
MALE,73,0,17,6.9
MALE,73,0,18,8.25
MALE,73,0,19,0.9166666666666667
MALE,73,0,20,5.333333333333333
MALE,73,0,21,4.333333333333333
MALE,22,2,1,4.216666666666667
MALE,22,2,5,3.3166666666666664
MALE,22,2,6,5.983333333333333
MALE,22,2,7,3.7
MALE,22,2,8,2.3
MALE,22,2,12,4.583333333333334
MALE,22,2,13,3.0
MALE,22,2,14,6.366666666666667
MALE,22,2,15,4.066666666666666
MALE,22,2,19,5.733333333333333
MALE,22,2,20,2.033333333333333
MALE,22,2,21,3.4499999999999997
FEMALE,32,1,1,1.7666666666666666
FEMALE,32,1,2,5.65
FEMALE,32,1,5,4.8
FEMALE,32,1,6,3.5
FEMALE,32,1,7,3.0833333333333335
FEMALE,32,1,8,4.9
FEMALE,32,1,9,4.283333333333333
FEMALE,32,1,12,4.583333333333334
FEMALE,32,1,13,2.5166666666666666
FEMALE,32,1,14,1.6666666666666665
FEMALE,32,1,15,1.15
FEMALE,32,1,16,5.083333333333333
FEMALE,32,1,20,1.9166666666666667
FEMALE,32,1,21,4.333333333333333
MALE,57,4,1,2.433333333333333
MALE,57,4,2,4.65
MALE,57,4,5,2.416666666666667
MALE,57,4,6,1.7166666666666666
MALE,57,4,8,3.1333333333333333
MALE,57,4,9,1.7833333333333332
MALE,57,4,12,1.3666666666666667
MALE,57,4,15,3.75
MALE,57,4,16,1.9666666666666668
MALE,57,4,19,2.6
FEMALE,43,0,1,3.9166666666666665
FEMALE,43,0,5,2.9833333333333334
FEMALE,43,0,6,1.6
FEMALE,43,0,7,1.5
FEMALE,43,0,8,0.3666666666666667
FEMALE,43,0,9,1.1833333333333333
FEMALE,43,0,12,1.6
FEMALE,43,0,13,3.1833333333333336
FEMALE,43,0,14,2.8000000000000003
FEMALE,43,0,15,1.25
FEMALE,43,0,16,1.4666666666666668
FEMALE,43,0,19,3.85
FEMALE,43,0,20,3.8666666666666667
FEMALE,43,0,21,3.9
MALE,18,0,1,8.566666666666666
MALE,18,0,2,10.133333333333333
MALE,18,0,3,9.25
MALE,18,0,4,10.166666666666666
MALE,18,0,5,9.233333333333334
MALE,18,0,6,8.15
MALE,18,0,7,7.2333333333333325
MALE,18,0,8,7.65
MALE,18,0,9,8.85
MALE,18,0,10,6.583333333333333
MALE,18,0,11,6.733333333333333
MALE,18,0,12,7.266666666666667
MALE,18,0,13,6.283333333333333
MALE,18,0,14,8.066666666666666
MALE,18,0,15,10.083333333333334
MALE,18,0,16,7.733333333333333
MALE,18,0,17,8.033333333333333
MALE,18,0,18,7.966666666666667
MALE,18,0,19,8.583333333333334
MALE,18,0,20,10.033333333333333
MALE,18,0,21,10.066666666666666
MALE,18,0,22,0.7166666666666667
MALE,23,0,1,3.3333333333333335
MALE,23,0,2,4.983333333333333
MALE,23,0,5,2.266666666666667
MALE,23,0,6,1.0
MALE,23,0,7,0.5833333333333333
MALE,23,0,8,0.7333333333333334
MALE,23,0,9,3.4333333333333336
MALE,23,0,12,4.633333333333333
MALE,23,0,13,1.9166666666666667
MALE,23,0,14,1.5833333333333335
MALE,23,0,15,4.95
MALE,23,0,16,5.083333333333333
MALE,23,0,19,2.3833333333333333
MALE,23,0,20,1.4666666666666668
MALE,23,0,21,5.316666666666667
MALE,23,0,1,6.533333333333333
MALE,23,0,2,8.2
MALE,23,0,5,7.683333333333334
MALE,23,0,6,8.266666666666666
MALE,23,0,7,10.083333333333334
MALE,23,0,8,6.85
MALE,23,0,9,9.666666666666666
MALE,23,0,12,7.216666666666667
MALE,23,0,13,10.350000000000001
MALE,23,0,14,9.733333333333334
MALE,23,0,15,7.283333333333333
MALE,23,0,16,7.883333333333333
MALE,23,0,20,10.45
MALE,23,0,21,10.133333333333333
FEMALE,45,4,1,2.4166666666666665
FEMALE,45,4,2,4.733333333333333
FEMALE,45,4,3,3.15
FEMALE,45,4,4,5.133333333333334
FEMALE,45,4,5,4.333333333333333
FEMALE,45,4,6,5.15
FEMALE,45,4,7,3.5
FEMALE,45,4,8,4.616666666666666
FEMALE,45,4,9,4.633333333333334
FEMALE,45,4,10,4.8
FEMALE,45,4,12,4.966666666666667
FEMALE,45,4,13,5.216666666666667
FEMALE,45,4,14,3.0833333333333335
FEMALE,45,4,16,4.916666666666667
FEMALE,45,4,17,3.0666666666666664
FEMALE,45,4,18,3.966666666666667
